city_code,census_year,total_population,population_under_15,population_15_to_64,population_over_65,male_total_population,male_population_under_15,male_population_15_to_64,male_population_over_65,female_total_population,female_population_under_15,female_population_15_to_64,female_population_over_65
40647,2020,17189,1911,8650,6566,8272,977,4509,2741,8917,934,4141,3825
40647,2010,19544,2428,11225,5880,9228,1248,5657,2317,10316,1180,5568,3563
40647,2015,18587,2232,9959,6367,8896,1150,5142,2583,9691,1082,4817,3784
41000,2020,811442,108241,443579,246061,384451,55555,217661,103596,426991,52686,225918,142465
41000,2010,849788,123447,515206,208096,400136,63278,252091,82924,449652,60169,263115,125172
41000,2015,832832,116122,483019,229335,393073,59463,236845,94312,439759,56659,246174,135023
41201,2020,233301,30064,129142,64802,110191,15374,62695,26938,123110,14690,66447,37864
41201,2010,237506,33762,147400,54548,112173,17209,71979,21855,125333,16553,75421,32693
41201,2015,236372,32324,141105,60734,111453,16533,68675,24971,124919,15791,72430,35763
41202,2020,117373,16016,62594,38363,55015,8273,30479,16034,62358,7743,32115,22329
41202,2010,126926,18612,75322,32829,59221,9655,36508,12942,67705,8957,38814,19887
41202,2015,122785,17235,69052,35842,57547,8914,33661,14625,65238,8321,35391,21217
41203,2020,74196,11203,43865,17938,35528,5766,21501,7566,38668,5437,22364,10372
41203,2010,69074,11418,43422,13610,32701,5822,21063,5496,36373,5596,22359,8114
41203,2015,72902,11946,44240,16200,34799,6131,21570,6813,38103,5815,22670,9387
41204,2020,18295,2110,9416,6753,8555,1028,4681,2835,9740,1082,4735,3918
41204,2010,21404,2869,12563,5970,9894,1429,6204,2259,11510,1440,6359,3711
41204,2015,19749,2367,10981,6300,9146,1139,5440,2512,10603,1228,5541,3788
41205,2020,52629,7293,28119,16919,25445,3736,14359,7154,27184,3557,13760,9765
41205,2010,57161,8484,33988,14659,27265,4358,17081,5802,29896,4126,16907,8857
41205,2015,55238,8151,31230,15782,26395,4139,15818,6394,28843,4012,15412,9388
41206,2020,47914,6547,25940,15064,22727,3401,12765,6377,25187,3146,13175,8687
41206,2010,50699,7410,30249,12959,23913,3823,14986,5061,26786,3587,15263,7898
41206,2015,49062,6795,28037,14069,23178,3487,13854,5749,25884,3308,14183,8320
41207,2020,27892,3784,14918,9141,13140,1964,7231,3914,14752,1820,7687,5227
41207,2010,30720,4562,18240,7891,14343,2348,8786,3192,16377,2214,9454,4699
41207,2015,29684,4188,16815,8662,13920,2187,8136,3581,15764,2001,8679,5081
41208,2020,43952,6124,24623,12599,20772,3109,11903,5446,23180,3015,12720,7153
41208,2010,45133,7128,27813,10169,21181,3657,13425,4085,23952,3471,14388,6084
41208,2015,44259,6553,26194,11387,20823,3297,12719,4751,23436,3256,13475,6636
41209,2020,25848,3225,13334,9219,11995,1617,6503,3836,13853,1608,6831,5383
41209,2010,28984,3907,16953,8113,13413,2028,8218,3162,15571,1879,8735,4951
41209,2015,27336,3431,15268,8610,12667,1769,7432,3457,14669,1662,7836,5153
41210,2020,31022,3934,16890,9762,14884,2047,8427,4176,16138,1887,8463,5586
41210,2010,32899,4630,19916,8195,15614,2381,9835,3313,17285,2249,10081,4882
41210,2015,31842,4311,18371,9063,15172,2227,9110,3777,16670,2084,9261,5286
41327,2020,16323,2430,9759,3970,7990,1249,4921,1728,8333,1181,4838,2242
41327,2010,16405,2628,10479,3256,7979,1372,5211,1358,8426,1256,5268,1898
41327,2015,16411,2506,10051,3599,8136,1314,5142,1543,8275,1192,4909,2056
41341,2020,17250,2169,9595,5344,8174,1100,4574,2419,9076,1069,5021,2925
41341,2010,17837,2354,11452,3979,8371,1212,5452,1675,9466,1142,6000,2304
41341,2015,17501,2149,10502,4754,8266,1087,5026,2081,9235,1062,5476,2673
41345,2020,9286,1391,5258,2422,4455,734,2544,1057,4831,657,2714,1365
41345,2010,9224,1607,5731,1885,4380,819,2765,796,4844,788,2966,1089
41345,2015,9283,1490,5621,2172,4379,771,2684,924,4904,719,2937,1248
41346,2020,25511,3337,13258,8842,12170,1730,6587,3815,13341,1607,6671,5027
41346,2010,26175,3173,15643,7359,12394,1629,7684,3081,13781,1544,7959,4278
41346,2015,25278,2998,13945,8335,11969,1537,6869,3563,13309,1461,7076,4772
41387,2020,5609,610,3081,1774,3067,319,1847,762,2542,291,1234,1012
41387,2010,6379,923,3873,1583,3274,471,2159,644,3105,452,1714,939
41387,2015,5902,840,3402,1659,3035,433,1887,714,2867,407,1515,945
41401,2020,19010,2433,9841,6717,8780,1218,4808,2746,10230,1215,5033,3971
41401,2010,20929,3024,12177,5728,9730,1546,5928,2256,11199,1478,6249,3472
41401,2015,20148,2744,11050,6347,9356,1381,5420,2550,10792,1363,5630,3797
41423,2020,6293,643,3072,2566,2903,329,1511,1054,3390,314,1561,1512
41423,2010,7369,866,4202,2301,3380,421,2100,859,3989,445,2102,1442
41423,2015,6777,735,3611,2430,3077,361,1762,953,3700,374,1849,1477
41424,2020,9566,1434,5366,2723,4460,727,2592,1121,5106,707,2774,1602
41424,2010,9515,1312,5767,2411,4451,689,2835,911,5064,623,2932,1500
41424,2015,9583,1360,5644,2578,4497,710,2771,1016,5086,650,2873,1562
41425,2020,22051,2605,11436,7984,10358,1378,5675,3291,11693,1227,5761,4693
41425,2010,25607,3456,14572,7577,11818,1734,7185,2899,13789,1722,7387,4678
41425,2015,23941,2961,13226,7745,11133,1525,6543,3060,12808,1436,6683,4685
41441,2020,8121,889,4072,3159,3842,456,2058,1327,4279,433,2014,1832
41441,2010,9842,1322,5444,3074,4641,675,2687,1278,5201,647,2757,1796
41441,2015,8779,1038,4674,3067,4125,521,2326,1278,4654,517,2348,1789
42000,2020,1312317,164303,706077,430353,616912,84338,345185,180449,695405,79965,360892,249904
42000,2010,1426779,193428,857416,369290,665899,98927,416736,146533,760880,94501,440680,222757
42000,2015,1377187,177562,784862,404686,645763,90930,383709,165381,731424,86632,401153,239305
42201,2020,409118,46771,223535,132604,188519,23975,106195,54621,220599,22796,117340,77983
42201,2010,443766,55317,275191,110405,203574,28039,130689,43344,240192,27278,144502,67061
42201,2015,429508,50265,249601,122974,198716,25512,119702,49606,230792,24753,129899,73368
42202,2020,243223,31507,131710,77173,115131,16035,65430,32069,128092,15472,66280,45104
42202,2010,261101,35525,156652,66705,122430,18128,76939,26090,138671,17397,79713,40615
42202,2015,255439,33765,146170,73685,120198,17204,72240,29830,135241,16561,73930,43855
42203,2020,43338,5462,22194,15523,20157,2841,10831,6388,23181,2621,11363,9135
42203,2010,47455,6361,27120,13878,21985,3285,13100,5539,25470,3076,14020,8339
42203,2015,45436,5872,24719,14811,20999,3009,11928,6045,24437,2863,12791,8766
42204,2020,133852,17924,75013,40900,63544,9307,36789,17439,70308,8617,38224,23461
42204,2010,140752,20146,87201,32811,66192,10324,42265,13308,74560,9822,44936,19503
42204,2015,138078,18921,81661,37472,65029,9798,39678,15537,73049,9123,41983,21935
42205,2020,95397,14964,55134,24034,45448,7696,26664,10309,49949,7268,28470,13725
42205,2010,90517,15241,56821,18096,42952,7843,27438,7439,47565,7398,29383,10657
42205,2015,92757,15141,55972,21353,43938,7782,26956,9003,48819,7359,29016,12350
42207,2020,29365,3382,13778,12151,13771,1730,6995,5015,15594,1652,6783,7136
42207,2010,34905,4476,18850,11579,16187,2301,9454,4432,18718,2175,9396,7147
42207,2015,31920,3720,16276,11914,14874,1885,8240,4740,17046,1835,8036,7174
42208,2020,21271,2575,10573,7843,10278,1278,5481,3353,10993,1297,5092,4490
42208,2010,25145,3360,14198,7523,11914,1749,7228,2875,13231,1611,6970,4648
42208,2015,23309,2987,12541,7762,11164,1537,6501,3112,12145,1450,6040,4650
42209,2020,28502,3311,14166,10989,14060,1751,7548,4736,14442,1560,6618,6253
42209,2010,34407,4837,19435,10135,16705,2460,10047,4198,17702,2377,9388,5937
42209,2015,31457,4122,16651,10675,15361,2158,8742,4452,16096,1964,7909,6223
42210,2020,24948,3213,12062,9640,11837,1661,6154,4013,13111,1552,5908,5627
42210,2010,29377,4178,15855,9342,13917,2116,8056,3744,15460,2062,7799,5598
42210,2015,27103,3736,13749,9615,12860,1905,6992,3961,14243,1831,6757,5654
42211,2020,34391,3611,16677,14002,16141,1800,8314,5961,18250,1811,8363,8041
42211,2010,40622,4807,22242,13545,18782,2481,11013,5273,21840,2326,11229,8272
42211,2015,37327,4146,19353,13710,17339,2107,9625,5540,19988,2039,9728,8170
42212,2020,26275,2836,13084,10182,13120,1440,7103,4404,13155,1396,5981,5778
42212,2010,31176,3710,17501,9965,15156,1917,9309,3930,16020,1793,8192,6035
42212,2015,28691,3193,15040,9805,14032,1643,7998,4043,14659,1550,7042,5762
42213,2020,41096,4914,21437,14677,19378,2501,10641,6197,21718,2413,10796,8480
42213,2010,47245,6310,27283,13609,22262,3275,13596,5363,24983,3035,13687,8246
42213,2015,44115,5530,24559,13978,20847,2852,12257,5710,23268,2678,12302,8268
42214,2020,42330,4735,20469,17109,19598,2350,9983,7252,22732,2385,10486,9857
42214,2010,50363,6361,27737,16255,23281,3213,13527,6535,27082,3148,14210,9720
42214,2015,46535,5476,24118,16866,21574,2752,11812,6973,24961,2724,12306,9893
42307,2020,40780,5932,23607,11105,19196,3027,11256,4838,21584,2905,12351,6267
42307,2010,42535,7058,27075,8068,20006,3650,12692,3463,22529,3408,14383,4605
42307,2015,42548,6509,26015,9890,20090,3390,12341,4279,22458,3119,13674,5611
42308,2020,29339,4532,16883,7859,14116,2471,8197,3396,15223,2061,8686,4463
42308,2010,30110,5156,19415,5538,14457,2736,9365,2355,15653,2420,10050,3183
42308,2015,29804,4803,18121,6854,14326,2606,8766,2936,15478,2197,9355,3918
42321,2020,7721,853,3855,2991,3686,438,1947,1288,4035,415,1908,1703
42321,2010,8903,1027,5157,2716,4158,534,2542,1079,4745,493,2615,1637
42321,2015,8298,930,4560,2805,3886,471,2265,1149,4412,459,2295,1656
42322,2020,13377,1723,7195,4411,6300,892,3497,1885,7077,831,3698,2526
42322,2010,14651,2186,8757,3676,6922,1169,4234,1501,7729,1017,4523,2175
42322,2015,14067,1915,7942,4125,6656,996,3894,1721,7411,919,4048,2404
42323,2020,14291,1968,7676,4598,6753,1030,3738,1957,7538,938,3938,2641
42323,2010,15227,2146,9191,3887,7124,1038,4562,1522,8103,1108,4629,2365
42323,2015,14891,2046,8556,4267,7079,1055,4234,1776,7812,991,4322,2491
42383,2020,2288,196,930,1162,1054,89,462,503,1234,107,468,659
42383,2010,2849,232,1380,1237,1313,119,700,494,1536,113,680,743
42383,2015,2560,229,1162,1169,1172,101,575,496,1388,128,587,673
42391,2020,13912,2321,7650,3922,6591,1212,3687,1679,7321,1109,3963,2243
42391,2010,13599,2251,8406,2938,6343,1143,4006,1191,7256,1108,4400,1747
42391,2015,13626,2203,7882,3539,6426,1132,3793,1499,7200,1071,4089,2040
42411,2020,17503,1573,8449,7478,8234,814,4273,3146,9269,759,4176,4332
42411,2010,22074,2743,11949,7382,10239,1407,5974,2858,11835,1336,5975,4524
42411,2015,19718,2053,10214,7417,9197,1035,5170,2973,10521,1018,5044,4444
43000,2020,1738301,228366,944198,540538,822481,116839,462649,229187,915820,111527,481549,311351
43000,2010,1817426,249606,1093440,463266,853514,127974,533222,186363,963912,121632,560218,276903
43000,2015,1786170,241167,1024400,511484,841046,123581,500297,212154,945124,117586,524103,299330
43100,2020,738865,99199,429187,191066,349115,50625,207631,80083,389750,48574,221556,110983
43100,2015,740822,103433,452822,177325,348470,52754,218329,73367,392352,50679,234493,103958
43101,2020,187502,20774,114452,42812,88508,10559,55316,17335,98994,10215,59136,25477
43101,2015,186300,21858,119352,40881,87044,10979,57416,16319,99256,10879,61936,24562
43102,2020,189524,28048,112036,45768,89763,14414,53956,19475,99761,13634,58080,26293
43102,2015,190451,29224,119073,40933,90096,15064,57140,17255,100355,14160,61933,23678
43103,2020,91177,10822,50806,27524,42796,5507,24766,11374,48381,5315,26040,16150
43103,2015,93171,11596,54722,26247,43494,5913,26516,10675,49677,5683,28206,15572
43104,2020,130829,20812,73626,34600,61632,10621,35345,14727,69197,10191,38281,19873
43104,2015,127769,20291,75193,31718,59975,10379,36058,13248,67794,9912,39135,18470
43105,2020,139833,18743,78267,40362,66416,9524,38248,17172,73417,9219,40019,23190
43105,2015,143131,20464,84482,37546,67861,10419,41199,15870,75270,10045,43283,21676
43201,2010,734474,105410,468350,152435,344291,53747,224768,61475,390183,51663,243582,90960
43202,2020,123067,14679,65046,42131,57298,7487,31566,17647,65769,7192,33480,24484
43202,2010,132266,16842,76585,37378,61446,8554,37315,14820,70820,8288,39270,22558
43202,2015,127472,15775,70779,40424,59221,8046,34429,16500,68251,7729,36350,23924
43203,2020,31108,3709,15261,11649,14363,1893,7436,4748,16745,1816,7825,6901
43203,2010,35611,4871,19859,10825,16370,2499,9651,4172,19241,2372,10208,6653
43203,2015,33880,4356,17804,11633,15625,2226,8731,4615,18255,2130,9073,7018
43204,2020,50832,6383,26066,18248,23900,3280,12844,7707,26932,3103,13222,10541
43204,2010,55321,7284,32277,15723,25780,3773,15798,6188,29541,3511,16479,9535
43204,2015,53407,6813,29141,17377,24887,3482,14240,7133,28520,3331,14901,10244
43205,2020,23557,2673,11219,9624,10913,1408,5527,3946,12644,1265,5692,5678
43205,2010,26978,3272,14834,8872,12388,1720,7212,3456,14590,1552,7622,5416
43205,2015,25411,2984,13148,9272,11693,1538,6461,3691,13718,1446,6687,5581
43206,2020,64292,7960,34050,21983,30410,4128,16728,9413,33882,3832,17322,12570
43206,2010,69541,9107,40962,19322,32602,4666,20044,7795,36939,4441,20918,11527
43206,2015,66782,8477,37301,20826,31348,4368,18201,8682,35434,4109,19100,12144
43208,2020,49025,5867,24416,18601,23000,3011,12036,7875,26025,2856,12380,10726
43208,2010,55391,6882,31217,17125,25957,3610,15368,6880,29434,3272,15849,10245
43208,2015,52264,6332,27848,18054,24495,3257,13726,7497,27769,3075,14122,10557
43210,2020,46416,6100,24328,15807,22076,3117,12015,6853,24340,2983,12313,8954
43210,2010,50194,6749,29567,13834,23906,3521,14690,5668,26288,3228,14877,8166
43210,2015,48167,6374,26798,14820,22984,3276,13344,6271,25183,3098,13454,8549
43211,2020,36122,4863,20084,10885,17272,2480,9929,4687,18850,2383,10155,6198
43211,2010,37727,5526,22836,9280,18010,2840,11252,3860,19717,2686,11584,5420
43211,2015,37026,5227,21439,10299,17679,2686,10560,4397,19347,2541,10879,5902
43212,2020,24563,2541,11653,10321,11502,1276,5775,4431,13061,1265,5878,5890
43212,2010,29902,3712,16297,9859,13843,1916,7978,3929,16059,1796,8319,5930
43212,2015,27006,2993,13849,10127,12550,1525,6801,4204,14456,1468,7048,5923
43213,2020,57032,7189,29603,19919,26991,3695,14528,8567,30041,3494,15075,11352
43213,2010,61878,8272,36357,17118,29031,4223,17803,6915,32847,4049,18554,10203
43213,2015,59756,7833,33129,18738,28121,4080,16209,7792,31635,3753,16920,10946
43214,2020,24930,2778,12035,10051,11763,1426,6050,4250,13167,1352,5985,5801
43214,2010,28444,3443,15909,9086,13240,1778,7820,3636,15204,1665,8089,5450
43214,2015,27018,3239,14143,9633,12668,1696,7006,3963,14350,1543,7137,5670
43215,2020,75783,8436,35883,31011,35420,4364,17789,13064,40363,4072,18094,17947
43215,2010,89065,11288,47773,29868,41098,5783,23534,11691,47967,5505,24239,18177
43215,2015,82739,9832,42098,30809,38353,5011,20778,12564,44386,4821,21320,18245
43216,2020,61772,11505,35085,14960,29702,5903,17206,6511,32070,5602,17879,8449
43216,2010,55002,9203,34746,11001,26452,4762,16954,4701,28550,4441,17792,6300
43216,2015,58370,10561,34574,13199,28034,5411,16871,5740,30336,5150,17703,7459
43348,2020,9392,778,4198,4416,4361,382,2119,1860,5031,396,2079,2556
43348,2010,11388,1089,5941,4358,5278,552,3027,1699,6110,537,2914,2659
43348,2015,10333,963,5058,4308,4792,486,2541,1763,5541,477,2517,2545
43364,2020,5045,704,2508,1833,2399,366,1255,778,2646,338,1253,1055
43364,2010,5554,719,3129,1686,2597,363,1534,690,2957,356,1595,996
43364,2015,5265,724,2795,1745,2486,367,1389,729,2779,357,1406,1016
43367,2020,8979,951,4484,3529,4282,476,2261,1537,4697,475,2223,1992
43367,2010,10564,1185,5949,3430,4978,569,3003,1406,5586,616,2946,2024
43367,2015,9786,1072,5209,3499,4599,524,2616,1454,5187,548,2593,2045
43368,2020,15372,1843,8024,5492,7668,951,4218,2487,7704,892,3806,3005
43368,2010,16594,2167,10077,4345,8026,1116,5120,1785,8568,1051,4957,2560
43368,2015,15889,1931,9000,4955,7741,983,4618,2138,8148,948,4382,2817
43369,2020,9342,950,4410,3961,4397,489,2237,1653,4945,461,2173,2308
43369,2010,11247,1184,6009,4054,5234,624,2966,1644,6013,560,3043,2410
43369,2015,10191,1026,5160,4001,4754,543,2572,1636,5437,483,2588,2365
43403,2020,35187,5980,21234,7632,17449,3118,10843,3264,17738,2862,10391,4368
43403,2010,31234,5100,20190,5837,15397,2640,10259,2418,15837,2460,9931,3419
43403,2015,33452,5705,20711,6899,16467,2975,10502,2901,16985,2730,10209,3998
43404,2020,43337,7429,26215,9043,21220,3759,13189,3979,22117,3670,13026,5064
43404,2010,37734,6713,24619,6129,18549,3424,12324,2632,19185,3289,12295,3497
43404,2015,40984,7286,25673,7696,20011,3702,12823,3332,20973,3584,12850,4364
43423,2020,3750,431,1806,1511,1781,214,919,647,1969,217,887,864
43423,2010,4429,496,2472,1461,2061,239,1241,581,2368,257,1231,880
43423,2015,4048,454,2083,1511,1903,225,1047,631,2145,229,1036,880
43424,2020,6590,699,3106,2775,3135,364,1595,1169,3455,335,1511,1606
43424,2010,7877,968,4250,2652,3731,514,2159,1057,4146,454,2091,1595
43424,2015,7187,793,3668,2726,3398,421,1856,1121,3789,372,1812,1605
43425,2020,1382,145,645,592,714,77,357,280,668,68,288,312
43425,2010,1606,190,834,582,821,110,445,266,785,80,389,316
43425,2015,1510,179,731,600,784,109,386,289,726,70,345,311
43428,2020,5789,628,2633,2503,2788,335,1350,1091,3001,293,1283,1412
43428,2010,6716,758,3631,2327,3212,411,1842,959,3504,347,1789,1368
43428,2015,6325,725,3146,2451,2989,392,1557,1037,3336,333,1589,1414
43432,2020,6426,900,3496,2026,3109,471,1717,917,3317,429,1779,1109
43432,2010,6792,1034,4047,1698,3291,544,2040,701,3501,490,2007,997
43432,2015,6802,1041,3878,1883,3309,550,1936,823,3493,491,1942,1060
43433,2020,9836,1005,4551,4201,4796,543,2331,1872,5040,462,2220,2329
43433,2010,11972,1293,6996,3664,5859,684,3670,1489,6113,609,3326,2175
43433,2015,11503,1222,6274,4007,5611,651,3252,1708,5892,571,3022,2299
43441,2020,16303,2239,8275,5663,7762,1138,4036,2518,8541,1101,4239,3145
43441,2010,17888,2281,10654,4953,8419,1165,5190,2064,9469,1116,5464,2889
43441,2015,17237,2220,9574,5436,8165,1148,4658,2354,9072,1072,4916,3082
43442,2020,9547,1707,5299,2531,4584,839,2662,1074,4963,868,2637,1457
43442,2010,8676,1261,5250,2158,4119,656,2594,864,4557,605,2656,1294
43442,2015,9054,1401,5245,2391,4283,708,2574,989,4771,693,2671,1402
43443,2020,32510,5144,17502,9742,15602,2635,8526,4368,16908,2509,8976,5374
43443,2010,32676,4830,20168,7678,15531,2468,9811,3252,17145,2362,10357,4426
43443,2015,33611,5269,19353,8975,16064,2748,9403,3908,17547,2521,9950,5067
43444,2020,10132,1277,4863,3987,4813,652,2452,1705,5319,625,2411,2282
43444,2010,11181,1279,6191,3709,5202,650,3096,1454,5979,629,3095,2255
43444,2015,10717,1325,5523,3867,5043,704,2743,1596,5674,621,2780,2271
43447,2020,13503,1241,5455,6771,6439,625,2824,2977,7064,616,2631,3794
43447,2010,16981,1658,8569,6754,8129,883,4487,2759,8852,775,4082,3995
43447,2015,15149,1382,7030,6737,7203,714,3629,2860,7946,668,3401,3877
43468,2020,11094,1206,5321,4298,5083,619,2562,1780,6011,587,2759,2518
43468,2010,12715,1526,7281,3898,5877,786,3554,1532,6838,740,3727,2366
43468,2015,11994,1438,6312,4143,5599,738,3101,1702,6395,700,3211,2441
43482,2020,15681,1619,7030,7025,7370,835,3537,2994,8311,784,3493,4031
43482,2010,19316,2109,10269,6932,8928,1073,5070,2781,10388,1036,5199,4151
43482,2015,17661,1886,8716,7056,8248,967,4331,2947,9413,919,4385,4109
43484,2020,4254,460,1984,1790,1993,231,992,759,2261,229,992,1031
43484,2010,5062,657,2642,1759,2364,344,1339,680,2698,313,1303,1079
43484,2015,4673,520,2420,1733,2165,265,1215,685,2508,255,1205,1048
43501,2020,10288,1529,5330,3420,4891,778,2647,1459,5397,751,2683,1961
43501,2010,11075,1815,6479,2781,5167,921,3170,1076,5908,894,3309,1705
43501,2015,10766,1709,5984,3073,5079,873,2928,1278,5687,836,3056,1795
43505,2020,9076,1026,4130,3879,4263,514,2081,1642,4813,512,2049,2237
43505,2010,10554,1355,5649,3550,4953,704,2816,1433,5601,651,2833,2117
43505,2015,9791,1249,4852,3690,4565,618,2400,1547,5226,631,2452,2143
43506,2020,3627,391,1635,1601,1700,203,835,662,1927,188,800,939
43506,2010,4375,523,2266,1586,2014,277,1116,621,2361,246,1150,965
43506,2015,3985,450,1902,1633,1844,234,946,664,2141,216,956,969
43507,2020,2033,264,867,902,938,141,443,354,1095,123,424,548
43507,2010,2405,303,1175,927,1106,158,588,360,1299,145,587,567
43507,2015,2232,294,1055,883,1043,159,533,351,1189,135,522,532
43510,2020,4070,437,1879,1754,1929,223,959,747,2141,214,920,1007
43510,2010,4934,638,2668,1628,2289,306,1327,656,2645,332,1341,972
43510,2015,4468,550,2223,1695,2092,281,1117,694,2376,269,1106,1001
43511,2020,931,72,409,446,447,34,221,191,484,38,188,255
43511,2010,1205,110,588,507,566,62,309,195,639,48,279,312
43511,2015,1055,81,489,485,508,43,263,202,547,38,226,283
43512,2020,3238,513,1520,1168,1498,258,725,497,1740,255,795,671
43512,2010,3681,599,2029,1053,1726,309,999,418,1955,290,1030,635
43512,2015,3422,586,1753,1083,1597,306,857,434,1825,280,896,649
43513,2020,2433,245,1094,1087,1174,128,560,483,1259,117,534,604
43513,2010,4249,455,2174,1620,2003,230,1146,627,2246,225,1028,993
43513,2015,3698,398,1783,1517,1742,218,916,608,1956,180,867,909
43514,2020,14676,1936,7082,5633,6783,967,3419,2379,7893,969,3663,3254
43514,2010,16638,2451,9173,5011,7746,1290,4477,1977,8892,1161,4696,3034
43514,2015,15523,2165,7995,5358,7178,1124,3851,2202,8345,1041,4144,3156
43531,2020,7114,735,3297,3071,3388,381,1717,1282,3726,354,1580,1789
43531,2010,8314,999,4502,2813,3927,510,2316,1101,4387,489,2186,1712
43531,2015,7739,894,3932,2912,3656,449,2051,1155,4083,445,1881,1757
44000,2020,1123852,135272,596527,369192,533414,69103,295579,155841,590438,66169,300948,213351
44000,2010,1196529,155634,717319,316750,564890,79590,352354,128790,631639,76044,364965,187960
44000,2015,1166338,146413,657169,351745,551932,74904,324315,146429,614406,71509,332854,205316
44201,2020,475614,62944,271307,129289,228421,32030,133532,55740,247193,30914,137775,73549
44201,2010,474094,67997,306279,95843,227608,34806,149822,40725,246486,33191,156457,55118
44201,2015,478146,66116,289224,116354,229844,33722,142068,50285,248302,32394,147156,66069
44202,2020,115321,11840,59108,39018,52398,6066,28125,15498,62923,5774,30983,23520
44202,2010,125385,14098,75598,34465,56868,7287,35459,13395,68517,6811,40139,21070
44202,2015,122138,13396,68889,38250,55482,6860,32726,15057,66656,6536,36163,23193
44203,2020,82863,10962,45200,24828,40307,5575,23334,10352,42556,5387,21866,14476
44203,2010,84312,11841,50882,21471,40156,6041,25488,8527,44156,5800,25394,12944
44203,2015,83965,11579,47871,23572,40351,5911,24297,9600,43614,5668,23574,13972
44204,2020,62657,7768,32326,22379,29676,3984,16177,9428,32981,3784,16149,12951
44204,2010,70940,9554,40393,20411,33429,4865,19985,8205,37511,4689,20408,12206
44204,2015,66523,8460,35773,21509,31435,4383,17842,8799,35088,4077,17931,12710
44205,2020,66851,6959,31984,27348,30885,3521,15764,11242,35966,3438,16220,16106
44205,2010,76951,8953,42889,24825,35457,4513,20916,9835,41494,4440,21973,14990
44205,2015,72211,8040,37423,26562,33232,4042,18348,10734,38979,3998,19075,15828
44206,2020,36158,3741,17485,14828,17093,1957,8807,6262,19065,1784,8678,8566
44206,2010,41469,4828,23145,13480,19457,2540,11454,5448,22012,2288,11691,8032
44206,2015,38748,4313,19801,14618,18259,2266,9875,6107,20489,2047,9926,8511
44207,2020,16100,1420,7430,7238,7499,710,3711,3071,8601,710,3719,4167
44207,2010,19917,2111,11119,6686,9318,1067,5548,2702,10599,1044,5571,3984
44207,2015,17969,1742,9084,7129,8346,889,4511,2936,9623,853,4573,4193
44208,2020,20332,1810,8675,9808,9506,942,4379,4158,10826,868,4296,5650
44208,2010,24423,2289,12135,9954,11227,1148,6133,3912,13196,1141,6002,6042
44208,2015,22332,2051,10335,9937,10350,1051,5210,4082,11982,1000,5125,5855
44209,2020,22112,2432,11010,8551,10498,1295,5517,3595,11614,1137,5493,4956
44209,2010,23906,2654,12944,8271,11178,1381,6534,3232,12728,1273,6410,5039
44209,2015,22853,2447,11750,8503,10755,1284,5886,3498,12098,1163,5864,5005
44210,2020,27999,2943,13487,10378,13437,1517,6867,4425,14562,1426,6620,5953
44210,2010,32083,3792,18035,10075,15429,1931,9282,4078,16654,1861,8753,5997
44210,2015,30185,3482,16068,10378,14466,1793,8215,4320,15719,1689,7853,6058
44211,2020,52771,6164,26878,19292,24882,3121,13409,8129,27889,3043,13469,11163
44211,2010,59008,7464,33365,18063,27532,3789,16540,7117,31476,3675,16825,10946
44211,2015,56258,6823,30212,19082,26281,3453,15014,7725,29977,3370,15198,11357
44212,2020,33695,3364,15270,14895,15699,1721,7582,6299,17996,1643,7688,8596
44212,2010,39452,4333,20391,14720,18250,2206,10102,5936,21202,2127,10289,8784
44212,2015,36584,3826,17783,14896,16934,1964,8768,6163,19650,1862,9015,8733
44213,2020,32772,4161,17206,11195,15599,2171,8551,4758,17173,1990,8655,6437
44213,2010,34702,4504,20132,10066,16306,2318,9893,4095,18396,2186,10239,5971
44213,2015,34262,4288,18821,11009,16210,2225,9300,4598,18052,2063,9521,6411
44214,2020,26232,2325,12383,11309,12504,1186,6356,4855,13728,1139,6027,6454
44214,2010,32002,3473,16766,11601,15316,1779,8659,4739,16686,1694,8107,6862
44214,2015,28647,2796,14184,11551,13588,1469,7222,4829,15059,1327,6962,6722
44322,2020,1725,133,650,942,804,76,330,398,921,57,320,544
44322,2010,2189,213,1170,806,1016,118,580,318,1173,95,590,488
44322,2015,1991,171,929,891,925,100,463,362,1066,71,466,529
44341,2020,27723,3803,15187,8510,13230,1954,7470,3668,14493,1849,7717,4842
44341,2010,28221,4182,17022,6951,13345,2098,8266,2934,14876,2084,8756,4017
